,Close,Date,Open,Ticker,Volume
107,29.31,20160715,28.47,GDDY,3829548
108,20.76,20170804,28.47,GDDY,2566009
109,20.93,20170728,28.47,ATKR,2715697
110,20.04,20151231,28.47,ATKR,1517342
111,19.13,20151218,28.47,SUM,4274167
112,21.06,20150410,28.47,SUM,1077784
113,21.06,20150410,28.47,SUM,1077784
114,52.31,20111021,28.47,CHE,1410700
115,51.92,20111007,28.47,CHE,1697400
116,39.81,20090227,28.47,CHE,1662800
117,32.04,20081010,28.47,CHE,2158600
118,32.75,20080425,28.47,CHE,5618200
119,43.46,20080314,28.47,CHE,2346200
120,48.29,20081121,28.47,HDB,3724224
121,53.01,20081024,28.47,HDB,3866636
122,71.17,20080711,28.47,HDB,4763335
123,15.01,20170407,28.47,HDB,1747216
124,10.72,20100401,28.47,HTGC,877800
125,4.26,20090220,28.47,HTGC,1577900
126,4.98,20081121,28.47,HTGC,1816500
127,7.5,20081010,28.47,HTGC,1462000
128,17.05,20110812,28.47,TXT,47756900
129,17.34,20100716,28.47,TXT,22607200
130,16.07,20100702,28.47,TXT,43794900
131,18.32,20100212,28.47,TXT,26458700
132,10.82,20090515,28.47,TXT,44422000
133,3.75,20090306,28.47,TXT,52925300
134,12.22,20081024,28.47,TXT,41197000
135,25.22,20081003,28.47,TXT,24271700
136,10.92,20171020,28.47,TXT,1275847
137,6.21,20170324,28.47,CO,668800
138,4.46,20161216,28.47,CO,1129100
139,3.92,20140214,28.47,CO,85900
140,2.59,20120601,28.47,CO,151300
141,2.24,20111209,28.47,CO,142400
142,2.28,20111125,28.47,CO,412200
143,3.14,20110325,28.47,CO,457500
144,3.25,20110204,28.47,CO,257300
145,3.8,20101119,28.47,CO,1175400
146,3.89,20100910,28.47,CO,243400
147,5.69,20090619,28.47,CO,0
148,22.0,20170512,28.47,MULE,1925391
149,20.7,20170526,28.47,HBI,15733684
150,23.76,20161104,28.47,HBI,25144919
151,27.06,20151023,28.47,HBI,38121499
152,27.07,20110610,28.47,HBI,4157500
153,24.47,20100924,28.47,HBI,6408800
154,24.3,20100702,28.47,HBI,7726100
155,6.14,20090306,28.47,HBI,10417400
156,7.6,20090213,28.47,HBI,7666300
157,9.99,20081121,28.47,HBI,7305200
158,22.32,20080801,28.47,HBI,21632500
159,14.53,20170616,28.47,HBI,1012245
160,0.7111,20161021,28.47,MPO,0
161,0.7111,20160909,28.47,MPO,0
162,0.5209,20150724,28.47,MPO,2759319
163,0.7651,20150313,28.47,MPO,8168744
164,0.7651,20150313,28.47,MPO,8168744
165,1.07,20141212,28.47,MPO,5627637
166,3.46,20141010,28.47,MPO,4171309
167,5.42,20140509,28.47,MPO,3807700
168,4.38,20130823,28.47,MPO,2757000
169,5.41,20130628,28.47,MPO,3337800
170,5.67,20130419,28.47,MPO,2284500
171,5.3,20121109,28.47,MPO,3296800
172,8.93,20120727,28.47,MPO,748000
173,11.98,20120615,28.47,MPO,3377600
174,11.66,20110812,28.47,CLDT,853300
175,16.0,20110318,28.47,CLDT,216000
176,10.5,20110930,28.47,DAN,16245600
177,11.39,20110819,28.47,DAN,15879200
178,13.33,20110805,28.47,DAN,26293200
179,9.49,20100702,28.47,DAN,19690900
180,10.0,20100521,28.47,DAN,25891500
181,9.72,20100205,28.47,DAN,13561400
182,5.66,20091030,28.47,DAN,30758000
183,2.98,20090724,28.47,DAN,11695200
184,0.66,20090403,28.47,DAN,5363100
185,0.23,20090306,28.47,DAN,3032600
186,0.51,20081121,28.47,DAN,8591600
187,8.78,20080320,28.47,DAN,1468000
188,8.1,20161111,28.47,NVGS,2250521
189,8.43,20160819,28.47,NVGS,889841
190,11.99,20151211,28.47,NVGS,1208527
191,19.47,20141205,28.47,NVGS,2414808
192,23.74,20140417,28.47,NVGS,1363101
193,20.06,20131122,28.47,NVGS,4167406
194,43.5,20130531,28.47,NVGS,0
195,28.0,20120803,28.47,NVGS,400
196,14.5,20100430,28.47,NVGS,0
197,12.75,20100219,28.47,NVGS,24000
198,14.51,20100129,28.47,NVGS,25334
199,37.25,20090227,28.47,NVGS,0
200,23.7,20150123,28.47,GHM,163707
201,17.12,20101203,28.47,GHM,148000
202,13.85,20100716,28.47,GHM,170600
203,15.34,20100205,28.47,GHM,814600
204,12.93,20090904,28.47,GHM,445300
205,11.02,20090710,28.47,GHM,794800
206,7.61,20090306,28.47,GHM,988400
207,7.57,20081121,28.47,GHM,1780800
208,9.1,20081114,28.47,GHM,2016600
209,32.0,20080208,28.47,GHM,453500
210,32.26,20130111,28.47,FMS,2775697
211,65.8,20120608,28.47,FMS,264617
212,53.94,20100430,28.47,FMS,363107
213,49.8,20100205,28.47,FMS,313357
214,8.48,20170609,28.47,FMS,711944
215,4.3,20161223,28.47,GPRK,521400
216,4.24,20161021,28.47,GPRK,874800
217,2.43,20160513,28.47,GPRK,10091500
218,2.57,20160506,28.47,GPRK,37300
219,2.88,20151030,28.47,GPRK,39000
220,3.176,20151002,28.47,GPRK,16800
221,3.48,20150807,28.47,GPRK,126600
222,3.85,20150731,28.47,GPRK,504800
223,4.6,20150109,28.47,GPRK,102700
224,8.03,20141024,28.47,GPRK,127300
225,7.9,20140425,28.47,GPRK,157443
226,8.0,20131018,28.47,GPRK,2000
227,8.7,20130531,28.47,GPRK,0
228,9.39,20130315,28.47,GPRK,0
229,7.2,20120210,28.47,GPRK,0
230,10.32,20110722,28.47,GPRK,1000
231,10.89,20110318,28.47,GPRK,0
232,11.0,20101029,28.47,GPRK,6500
233,17.91,20110729,28.47,GE,309149800
234,15.55,20100212,28.47,GE,379844200
235,7.06,20090306,28.47,GE,2227889100
236,8.51,20090227,28.47,GE,1153365900
237,14.03,20081121,28.47,GE,821714800
238,26.26,20080627,28.47,GE,379062900
239,26.44,20170623,28.47,GE,522964
240,19.17,20150904,28.47,NOAH,2799325
241,19.17,20150904,28.47,NOAH,2799325
242,18.03,20150116,28.47,NOAH,3019235
243,13.49,20140926,28.47,NOAH,1481339
244,13.18,20140124,28.47,NOAH,3182329
245,12.2,20130830,28.47,NOAH,6741660
246,8.87,20130628,28.47,NOAH,2135330
247,6.68,20130322,28.47,NOAH,347735
248,6.04,20130111,28.47,NOAH,262463
249,4.76,20121005,28.47,NOAH,271218
250,4.32,20120928,28.47,NOAH,164531
251,4.91,20120601,28.47,NOAH,337510
252,6.76,20111125,28.47,NOAH,384507
253,9.2,20110930,28.47,NOAH,834232
254,10.03,20110617,28.47,NOAH,1725331
255,12.12,20110603,28.47,NOAH,1954293
256,16.01,20110204,28.47,NOAH,429690
257,73.8,20160617,28.47,IBM,4512657
258,69.25,20141003,28.47,MAN,4364282
259,33.06,20110923,28.47,MAN,6734700
260,34.46,20110909,28.47,MAN,6839700
261,52.37,20110624,28.47,MAN,2985200
262,48.93,20091127,28.47,MAN,2133200
263,27.88,20090227,28.47,MAN,5819600
264,25.14,20081121,28.47,MAN,5079000
265,11.47,20170106,28.47,MAN,591188
266,7.2,20161104,28.47,CAI,256479
267,4.86,20160212,28.47,CAI,887236
268,9.06,20151211,28.47,CAI,644848
269,29.42,20111125,28.47,VMC,4689700
270,29.56,20110819,28.47,VMC,12993600
271,35.82,20090306,28.47,VMC,8689700
272,40.56,20081121,28.47,VMC,11653300
273,40.56,20081121,28.47,VMC,11653300
274,19.75,20161028,28.47,VMC,360103
275,19.82,20160930,28.47,PBFX,237004
276,23.68,20141114,28.47,PBFX,205686
277,16.87,20160122,28.47,PBFX,9798317
278,9.46,20140808,28.47,BYD,8964000
279,10.59,20140523,28.47,BYD,6605300
280,10.07,20131108,28.47,BYD,17625700
281,11.21,20130726,28.47,BYD,7483700
282,5.07,20121109,28.47,BYD,6906300
283,6.01,20120831,28.47,BYD,5279200
284,5.49,20111125,28.47,BYD,3395800
285,4.9,20110930,28.47,BYD,8816900
286,5.35,20110819,28.47,BYD,12978900
287,6.31,20110812,28.47,BYD,17154700
288,8.71,20110603,28.47,BYD,6284400
289,7.64,20100226,28.47,BYD,4205300
290,7.36,20091030,28.47,BYD,16800000
291,7.89,20090710,28.47,BYD,7016500
292,3.1,20090306,28.47,BYD,9806100
293,3.29,20081121,28.47,BYD,8926300
294,3.29,20081121,28.47,BYD,8926300
295,3.29,20081121,28.47,BYD,8926300
296,9.06,20080711,28.47,BYD,21303700
297,10.87,20080703,28.47,BYD,16628700
298,18.66,20080307,28.47,BYD,11472000
299,24.85,20080118,28.47,BYD,10715000
300,10.91,20090220,28.47,WFC,815021900
301,13.81,20100430,28.47,WFC,669552
302,9.07,20090227,28.47,EOS,1276605
303,8.32,20081121,28.47,EOS,1057998
304,8.98,20081010,28.47,EOS,2134537
305,15.15,20080912,28.47,EOS,581983
306,57.36,20110819,28.47,TIF,18620400
307,57.36,20110819,28.47,TIF,18620400
308,48.48,20100430,28.47,TIF,7739100
309,28.1,20090501,28.47,TIF,19121400
310,17.21,20090306,28.47,TIF,19172400
311,19.48,20081121,28.47,TIF,19743000
312,19.48,20081121,28.47,TIF,19743000
313,27.52,20081017,28.47,TIF,21628500
314,49.68,20151113,28.47,VTR,14921710
315,54.13,20110729,28.47,VTR,8917200
316,20.41,20090306,28.47,VTR,59127500
317,20.02,20081121,28.47,VTR,26571800
318,20.02,20081121,28.47,VTR,26571800
319,14.08,20081003,28.47,VTR,64078
320,14.85,20080919,28.47,INSI,97603
321,26.92,20161125,28.47,CWH,792047
322,21.06,20161014,28.47,CWH,3353708
323,41.59,20160930,28.47,NVO,18454776
324,48.8,20160212,28.47,NVO,13832814
325,52.93,20151113,28.47,NVO,4818328
326,122.02,20110729,28.47,NVO,1850383
327,44.02,20081010,28.47,NVO,1946293
328,25.0,20161125,28.47,NVO,546375
329,12.28,20160129,28.47,PRO,1685502
330,19.67,20160108,28.47,PRO,942075
331,23.01,20150213,28.47,PRO,2539400
332,23.13,20141010,28.47,PRO,546200
333,29.7,20140411,28.47,PRO,696100
334,19.42,20120504,28.47,PRO,504900
335,13.2,20111125,28.47,PRO,235400
336,11.15,20110819,28.47,PRO,528700
337,11.15,20110819,28.47,PRO,528700
338,10.4,20101029,28.47,PRO,311300
339,6.56,20100521,28.47,PRO,441100
340,6.56,20100521,28.47,PRO,441100
341,7.49,20091127,28.47,PRO,137200
342,3.79,20090306,28.47,PRO,1057800
343,4.14,20081121,28.47,PRO,965700
344,4.93,20081024,28.47,PRO,419400
345,9.66,20080411,28.47,PRO,1231700
346,12.93,20080229,28.47,PRO,856500
347,6.38,20171103,28.47,FRAC,2213262
348,7.63,20170811,28.47,BETR,2969436
349,8.81,20161230,28.47,BETR,2156797
350,12.84,20160610,28.47,BETR,1942718
351,10.05,20160212,28.47,BETR,1306179
352,10.4,20151218,28.47,BETR,1740212
353,6.3,20110909,28.47,BETR,36314
354,8.08,20110729,28.47,APTS,37904
355,13.32,20151113,28.47,LADR,1124307
356,14.09,20151002,28.47,LADR,1039155
357,31.86,20110812,28.47,MCO,35463300
358,30.69,20110218,28.47,MCO,6017600
359,23.59,20090918,28.47,MCO,29307600
360,23.3,20090327,28.47,MCO,27468700
361,16.04,20090306,28.47,MCO,34482400
362,17.77,20081121,28.47,MCO,24543600
363,19.29,20081024,28.47,MCO,23938500
364,31.0,20080711,28.47,MCO,40436500
365,32.83,20080314,28.47,MCO,28001000
366,19.66,20120504,28.47,HIG,27903700
367,15.46,20111125,28.47,HIG,23103700
368,16.64,20110909,28.47,HIG,32644800
369,19.87,20110812,28.47,HIG,68825600
370,23.57,20100604,28.47,HIG,30593900
371,23.26,20091231,28.47,HIG,13369500
372,7.04,20090313,28.47,HIG,166760600
373,3.62,20090306,28.47,HIG,173005900
374,4.95,20081121,28.47,HIG,115983600
375,57.62,20080711,28.47,HIG,23180800
376,1.76,20171208,28.47,HIG,1746639
377,1.93,20171013,28.47,SQNS,5620987
378,2.74,20170407,28.47,SQNS,594002
379,2.38,20170210,28.47,SQNS,881102
380,1.67,20160923,28.47,SQNS,1023476
381,1.66,20160819,28.47,SQNS,389763
382,1.86,20160212,28.47,SQNS,103009
383,1.0,20150925,28.47,SQNS,460252
384,1.0,20150925,28.47,SQNS,460252
385,1.19,20150807,28.47,SQNS,279971
386,1.11,20150130,28.47,SQNS,410482
387,1.21,20150102,28.47,SQNS,1252051
388,1.62,20140801,28.47,SQNS,292694
389,1.45,20140509,28.47,SQNS,1649444
390,1.65,20140502,28.47,SQNS,2531060
391,1.81,20131122,28.47,SQNS,1937485
392,1.44,20130621,28.47,SQNS,141467
393,1.4,20121026,28.47,SQNS,453745
394,1.75,20120810,28.47,SQNS,442127
395,2.28,20111216,28.47,SQNS,2460642
396,3.9,20111209,28.47,SQNS,2144988
397,5.46,20110826,28.47,SQNS,1088735
398,4.42,20170407,28.47,SQNS,2817579
399,4.25,20161216,28.47,ONDK,3027372
400,4.02,20161104,28.47,ONDK,3408658
401,4.02,20161104,28.47,ONDK,3408658
402,4.69,20160520,28.47,ONDK,2895564
403,6.97,20160212,28.47,ONDK,1457228
404,9.0,20151016,28.47,ONDK,1622640
405,9.0,20151016,28.47,ONDK,1622640
406,11.76,20150702,28.47,ONDK,1763578
407,15.68,20150508,28.47,ONDK,4025518
408,7.02,20160122,28.47,ONDK,1312457
409,7.32,20160115,28.47,MIE,1244106
410,11.31,20151113,28.47,MIE,927256
411,18.3,20140411,28.47,MIE,530809
412,24.0,20170512,28.47,TWLO,20336619
413,27.63,20170106,28.47,TWLO,25629648
414,26.44,20171103,28.47,TWLO,2374374
415,17.37,20170609,28.47,JKS,5464646
416,14.68,20161104,28.47,JKS,1542943
417,15.18,20160923,28.47,JKS,2664757
418,18.28,20160729,28.47,JKS,1405754
419,17.99,20160212,28.47,JKS,3055784
420,17.99,20160212,28.47,JKS,3055784
421,16.82,20150821,28.47,JKS,8739927
422,16.82,20150821,28.47,JKS,8739927
423,21.62,20150220,28.47,JKS,2265765
424,21.97,20141114,28.47,JKS,8859441
425,22.99,20140516,28.47,JKS,11236780
426,22.99,20140516,28.47,JKS,11236780
427,25.43,20140411,28.47,JKS,13846171
428,22.93,20131011,28.47,JKS,7246536
429,12.89,20130726,28.47,JKS,3133583
430,7.94,20130531,28.47,JKS,1450104
431,6.86,20130503,28.47,JKS,2684381
432,4.15,20130405,28.47,JKS,1840825
433,4.15,20130405,28.47,JKS,1840825
434,4.15,20130405,28.47,JKS,1840825
435,3.33,20121116,28.47,JKS,325693
436,2.01,20120803,28.47,JKS,697389
437,3.44,20120629,28.47,JKS,1163701
438,4.95,20111216,28.47,JKS,1334685
439,4.95,20111216,28.47,JKS,1334685
440,4.86,20110930,28.47,JKS,6952968
441,14.03,20110902,28.47,JKS,2422565
442,20.12,20101231,28.47,JKS,2641481
443,20.12,20101231,28.47,JKS,2641481
444,14.6899,20100730,28.47,JKS,622402
445,1.2999,20161104,28.47,JKS,176300
446,1.31,20160715,28.47,CGA,537200
447,1.2,20160122,28.47,CGA,135100
448,1.2201,20160115,28.47,CGA,765700
449,1.58,20151211,28.47,CGA,211600
450,1.62,20150123,28.47,CGA,274300
451,1.4,20141212,28.47,CGA,1261200
452,1.93,20140801,28.47,CGA,558600
453,1.93,20140801,28.47,CGA,558600
454,2.84,20140314,28.47,CGA,714300
455,3.0,20140214,28.47,CGA,768300
456,2.86,20130802,28.47,CGA,323400
457,2.74,20130705,28.47,CGA,191200
458,3.28,20120518,28.47,CGA,417400
459,3.28,20120518,28.47,CGA,417400
460,2.84,20111223,28.47,CGA,723600
461,2.84,20111223,28.47,CGA,723600
462,3.88,20110617,28.47,CGA,1005600
463,3.88,20110617,28.47,CGA,1005600
464,3.88,20110617,28.47,CGA,1005600
465,6.54,20110415,28.47,CGA,1168300
466,6.75,20110318,28.47,CGA,1960100
467,7.35,20101029,28.47,CGA,5070000
468,8.42,20100924,28.47,CGA,2008400
469,8.48,20100702,28.47,CGA,2407800
470,10.2,20100604,28.47,CGA,1697700
471,12.14,20091106,28.47,CGA,2216300
472,7.13,20090710,28.47,CGA,766100
473,5.4499,20090501,28.47,CGA,458100
474,2.26,20081107,28.47,CGA,162500
475,2.5,20081024,28.47,CGA,79400
476,2.8,20080822,28.47,CGA,17100
477,28.0,20080613,28.47,CGA,4900
478,34.25,20110610,28.47,TNC,498800
479,30.8,20100507,28.47,TNC,412300
480,22.95,20100205,28.47,TNC,294400
481,9.86,20090227,28.47,TNC,1226700
482,15.09,20090109,28.47,TNC,1417300
483,20.48,20081121,28.47,TNC,822600
484,25.29,20080711,28.47,TNC,1559300
485,28.5,20080703,28.47,TNC,874100
486,31.88,20080125,28.47,TNC,848000
487,37.43,20080111,28.47,TNC,815300
488,42.8,20081121,28.47,VFC,7532000
489,46.42,20081024,28.47,VFC,7781100
490,2.9072,20081003,28.47,VFC,462607
491,3.69,20080418,28.47,TSI,401447
492,8.7,20160520,28.47,BSMX,5421071
493,12.54,20141010,28.47,BSMX,5193993
494,12.91,20140509,28.47,BSMX,8306740
495,12.07,20161230,28.47,BSMX,10261780
496,279.93,20111007,28.47,Y,145800
497,231.0,20081114,28.47,Y,275400
498,299.63,20080725,28.47,Y,99000
499,13.88,20100212,28.47,Y,652371
500,7.01,20081024,28.47,GIB,876568
501,10.71,20080523,28.47,GIB,748786
502,16.76,20150925,28.47,SMLP,3363534
503,22.06,20150821,28.47,SMLP,1367126
504,28.48,20150724,28.47,SMLP,855115
505,31.41,20150327,28.47,SMLP,562683
506,41.7,20141205,28.47,SMLP,807330
507,34.53,20170915,28.47,SMLP,1985538
508,36.7,20170217,28.47,COTV,1033825
509,5.01,20081212,28.47,COTV,497746
510,6.52,20081128,28.47,PYN,73955
511,10.14,20081003,28.47,PYN,98353
512,4.02,20171020,28.47,PYN,11593179
513,4.7,20170804,28.47,SN,16063550
514,6.23,20161104,28.47,SN,11956120
515,6.16,20160722,28.47,SN,11352227
516,2.7,20160115,28.47,SN,13341685
517,6.11,20150807,28.47,SN,9516441
518,6.95,20141212,28.47,SN,32432818
519,8.73,20141205,28.47,SN,24418612
520,24.79,20141003,28.47,SN,8099208
521,17.72,20120203,28.47,SN,1010500
522,17.78,20120127,28.47,SN,904800
523,27.28,20161104,28.47,EGL,782937
524,22.09,20160701,28.47,EGL,735899
525,21.78,20160624,28.47,EGL,579940
526,21.91,20150731,28.47,EGL,731964
527,31.7,20131206,28.47,EGL,588500
528,30.68,20131115,28.47,EGL,281500
529,42.56,20090227,28.47,FE,16458800
530,61.01,20081003,28.47,FE,13840000
531,8.23,20081010,28.47,FE,127152
532,13.2,20080502,28.47,NUM,58286
533,39.92,20141212,28.47,VET,712960
534,53.94,20141010,28.47,VET,452375
535,67.17,20140530,28.47,VET,73616
536,64.64,20150828,28.47,AOS,5986946
537,61.04,20121214,28.47,AOS,2360800
538,37.38,20101126,28.47,AOS,1005800
539,25.08,20090220,28.47,AOS,1681200
540,26.1,20081121,28.47,AOS,2093500
541,14.92,20161104,28.47,AOS,2509591
542,59.65,20151002,28.47,URI,13136572
543,82.85,20150130,28.47,URI,19177406
544,82.31,20150116,28.47,URI,18230257
545,93.74,20141010,28.47,URI,15232075
546,36.91,20120921,28.47,URI,15244200
547,29.63,20120727,28.47,URI,27259900
548,31.11,20120601,28.47,URI,16212400
549,15.51,20110902,28.47,URI,12264100
550,13.11,20110819,28.47,URI,16669000
551,12.85,20100723,28.47,URI,22594900
552,7.03,20100219,28.47,URI,6000700
553,7.03,20100219,28.47,URI,6000700
554,7.03,20100219,28.47,URI,6000700
555,4.75,20090529,28.47,URI,3088600
556,3.16,20090306,28.47,URI,8105600
557,4.76,20081121,28.47,URI,5042300
558,7.99,20081024,28.47,URI,3942500
559,10.9,20160318,28.47,URI,3902472
560,6.34,20160115,28.47,GLOG,5589041
561,7.66,20151218,28.47,GLOG,9309291
562,13.1,20150821,28.47,GLOG,4754569
563,17.16,20150123,28.47,GLOG,2863941
564,18.7,20141010,28.47,GLOG,11777628
565,23.35,20140530,28.47,GLOG,6358700
566,11.66,20120504,28.47,GLOG,977800
567,11.27,20120405,28.47,GLOG,4967300
568,9.08,20160108,28.47,WAAS,13833311
569,7.05,20110909,28.47,DRH,7702500
570,8.0,20110812,28.47,DRH,18975000
571,8.28,20100702,28.47,DRH,14497500
572,8.51,20100212,28.47,DRH,9199200
573,3.0,20090306,28.47,DRH,10907600
574,2.79,20081121,28.47,DRH,14955500
575,2.79,20081121,28.47,DRH,14955500
576,3.56,20081114,28.47,DRH,9679300
577,9.06,20080822,28.47,DRH,5687100
578,11.78,20080307,28.47,DRH,5881900
579,11.78,20080307,28.47,DRH,5881900
580,5.66,20110729,28.47,AWK,5596111
581,5.95,20110318,28.47,AOD,6103738
582,5.28,20081121,28.47,AOD,6792409
583,5.76,20081010,28.47,AOD,11875444
584,9.07,20081003,28.47,AOD,5367508
585,11.84,20140207,28.47,AOD,476200
586,12.97,20130927,28.47,XOXO,197700
587,10.01,20130524,28.47,XOXO,261800
588,9.09,20130301,28.47,XOXO,292600
589,8.74,20090731,28.47,XOXO,413500
590,6.88,20090130,28.47,XOXO,515700
591,6.15,20081010,28.47,XOXO,1764200
592,9.31,20080703,28.47,XOXO,1143200
593,10.32,20080411,28.47,XOXO,1339200
594,4.9,20081114,28.47,XOXO,73150700
595,7.46,20081107,28.47,TSN,28434500
596,13.63,20080215,28.47,TSN,10907100
597,13.26,20080125,28.47,TSN,16905800
598,5.21,20160212,28.47,WR,29019544
599,7.24,20121228,28.47,SMFG,1418642
600,2.76,20090306,28.47,SMFG,7047600
601,3.19,20081121,28.47,SMFG,9792200
602,3.19,20081121,28.47,SMFG,9792200
603,3.58,20081114,28.47,SMFG,6890600
604,7.95,20080523,28.47,SMFG,2875600
605,42.25,20170303,28.47,SSTK,7359119
606,28.48,20151030,28.47,SSTK,2104270
607,48.53,20150717,28.47,SSTK,5226689
608,56.49,20150213,28.47,SSTK,3930490
609,64.88,20140516,28.47,SSTK,1726400
610,67.35,20140509,28.47,SSTK,2646800
611,12.14,20151218,28.47,SSTK,528278
612,14.39,20150918,28.47,IRS,133087
613,16.78,20150724,28.47,IRS,402705
614,10.52,20140321,28.47,IRS,96749
615,7.33,20130621,28.47,IRS,2499268
616,8.24,20130215,28.47,IRS,139219
617,7.0,20121228,28.47,IRS,51107
618,9.55,20111125,28.47,IRS,73647
619,8.7,20091211,28.47,IRS,126417
620,4.61,20090619,28.47,IRS,280312
621,3.12,20090227,28.47,IRS,54806
622,3.15,20081205,28.47,IRS,151803
623,3.15,20081121,28.47,IRS,260022
624,9.13,20080829,28.47,IRS,379593
625,9.15,20081121,28.47,IRS,1027068
626,9.29,20081010,28.47,CII,533209
627,8.24,20170324,28.47,CII,323440
628,9.37,20161111,28.47,CELP,148292
629,8.1,20160527,28.47,CELP,120108
630,5.82,20160115,28.47,CELP,175142
631,5.82,20160115,28.47,CELP,175142
632,10.58,20150807,28.47,CELP,196020
633,12.67,20150402,28.47,CELP,420313
634,12.67,20150402,28.47,CELP,420313
635,12.81,20141205,28.47,CELP,460135
636,16.3,20141128,28.47,CELP,183303
637,22.04,20140523,28.47,CELP,147416
638,5.79,20160826,28.47,CELP,1906943
